textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,predict_sentiment
b5766f00f1, dude i tried!! it wouldn`t load!,it wouldn`t load!,negative,noon,60-70,Libya,6871292,1759540.0,4,dude i tried it wouldnt load,Neutral
131798455c,Bank holiday  Off to the station now. Catch you all later.,Bank holiday  Off to the station now. Catch you all later.,neutral,night,70-100,Liechtenstein,38128,160.0,238,bank holiday  off to the station now catch you all later,Positive
4c047404dd,Almost dun choreographing the dance,Almost dun choreographing the dance,neutral,morning,0-20,Lithuania,2722289,62700.0,43,almost dun choreographing the dance,Neutral
05c986e033,Doh! I was hoping to get a book for the missus but exclusive books are closed,Doh! I was hoping to get a book for the missus but exclusive books are closed,neutral,noon,21-30,Luxembourg,625978,2590.0,242,doh i was hoping to get a book for the missus but exclusive books are closed,Positive
8ba6888838,i miss her ..... i hope she comes back,i hope she comes back,positive,night,31-45,Madagascar,27691018,581795.0,48,i miss her  i hope she comes back,Positive
3cd39dd796,aight im out. off to see Spring Awakening. home we make it home in time to see Jay`s last show,aight im out. off to see Spring Awakening. home we make it home in time to see Jay`s last show,neutral,morning,46-60,Malawi,19129952,94280.0,203,aight im out off to see spring awakening home we make it home in time to see jays last show,Neutral
df8239eba0,my portfolio v2 uploaded! any comments and feedback are warmly welcomed!  http://www.maxiin.net/,warmly,positive,noon,60-70,Malaysia,32365999,328550.0,99,my portfolio v uploaded any comments and feedback are warmly welcomed,Positive
78d189f427,Gdnight Tweeters (: Night  sleep tight and don`t steal my blankets  Otay! I love YOUS,I love,positive,night,70-100,Maldives,540544,300.0,1802,gdnight tweeters  night  sleep tight and dont steal my blankets  otay i love yous,Positive
32ff2ff102," Oh, fabulous ta.  I`m with the coffee too, obviously, although my cup is not large enough to embrace which is its deficiency.","Oh, fabulous ta.  I`m with the coffee too, obviously, although my cup is not large enough to embrace which is its deficiency.",neutral,morning,0-20,Mali,20250833,1220190.0,17,oh fabulous ta  im with the coffee too obviously although my cup is not large enough to embrace which is its deficiency,Positive
c2a5fd7093," girl yes, as if having it where you CANT see it wont gross enough","girl yes, as if having it where you CANT see it wont gross enough",neutral,noon,21-30,Malta,441543,320.0,1380,girl yes as if having it where you cant see it wont gross enough,Positive
b25637a476, welcome aboard my friend... the fans are gonna LOVE ya here,LOVE,positive,night,31-45,Marshall Islands,59190,180.0,329,welcome aboard my friend the fans are gonna love ya here,Positive
4cbd2d23dc,The VP is gone...so why am I getting a headache?    Time to have some coffee and fight it off. #migraine #ohnoyoudidnt,The VP is gone...so why am I getting a headache?    Time to have some coffee and fight it of,negative,morning,46-60,Mauritania,4649658,1030700.0,5,the vp is goneso why am i getting a headache    time to have some coffee and fight it off migraine ohnoyoudidnt,Negative
fe01ae49de,Education doesn`t move forward because we keep repeating our past (sigh),Education doesn`t move forward because we keep repeating our past (sigh),neutral,noon,60-70,Mauritius,1271768,2030.0,626,education doesnt move forward because we keep repeating our past sigh,Neutral
71bb2b5fd1," Me too,but i`m goitn to go to shower!And cleanin` up my room and later eat somethin`","Me too,but i`m goitn to go to shower!And cleanin` up my room and later eat somethin`",neutral,night,70-100,Mexico,128932753,1943950.0,66,me toobut im goitn to go to showerand cleanin up my room and later eat somethin,Neutral
192841f205, I hope to take you on that offer one day,I hope,positive,morning,0-20,Micronesia,115023,700.0,164,i hope to take you on that offer one day,Positive
a04a9fc4b0,"How can it be so freaking difficult to get a system-wide spellchecker? ****, I`d settle for an office suite one. Stupid unhelpful Windows",freaking difficult,negative,noon,21-30,Moldova,4033963,32850.0,123,how can it be so freaking difficult to get a systemwide spellchecker  id settle for an office suite one stupid unhelpful windows,Negative
dd105d8546,My body hurt  I need a rub down like NOW!,hurt,negative,night,31-45,Monaco,39242,1.0,26337,my body hurt  i need a rub down like now,Negative
761bdb610e,the globe theatre rocks.......nothing better than romeo & juliet as it was supposed to be watched,rocks..,positive,morning,46-60,Mongolia,3278290,1553560.0,2,the globe theatre rocksnothing better than romeo  juliet as it was supposed to be watched,Positive
eaaaddfc73,please ignore cheesey music,ignore,negative,noon,60-70,Montenegro,628066,13450.0,47,please ignore cheesey music,Negative
bef8ea4d31, cool! Linux?,cool!,positive,night,70-100,Morocco,36910560,446300.0,83,cool linux,Positive
ae9bb8cf6b,"New crisis, my bag is too eavy for my DoE","New crisis, my bag is too eavy for my DoE",neutral,morning,0-20,Mozambique,31255435,786380.0,40,new crisis my bag is too eavy for my doe,Negative
8def14ecb6,"wakey wakey lemon shakeyyyy!  haha, goin` 2 schooliooo!  it`s raining!! (ugh!) guess where I WISH I CAN BE RIGHT NOW....CaLiFoRNiA! ???",I WISH,positive,noon,21-30,Myanmar (formerly Burma),54409800,653290.0,83,wakey wakey lemon shakeyyyy  haha goin  schooliooo  its raining ugh guess where i wish i can be right nowcalifornia,Positive
4c2e5f9b2c,   Hi Bruce  I am trying to eat healthy!  It`s kinda scary when I read 'Eat this Not that'  maggots and rat hair in our food,Hi Bruce  I am trying to eat healthy!  It`s kinda scary when I read 'Eat this Not that'  maggots and rat hair in our,neutral,night,31-45,Namibia,2540905,823000.0,3,hi bruce  i am trying to eat healthy  its kinda scary when i read eat this not that  maggots and rat hair in our food,Negative
6240923771, games? Just wanted to clarify,games? Just wanted to clarify,neutral,morning,46-60,Nauru,10824,20.0,541,games just wanted to clarify,Neutral
c1b06a72df, haha you would do that =P that`s cute. nobody ever comes to visit me  god **** lake geneva and how far it is from civilizati ...,cute.,positive,noon,60-70,Nepal,29136808,143350.0,203,haha you would do that p thats cute nobody ever comes to visit me  god  lake geneva and how far it is from civilizati,Positive
1323765761,Feeling pretty tired and lonely,Feeling pretty tired and lonely,negative,night,70-100,Netherlands,17134872,33720.0,508,feeling pretty tired and lonely,Negative
ecff893398," Thanks for the headsup re: tour, just booked 4 tickets for the Palace on 20th June",Thanks for the headsup,positive,morning,0-20,New Zealand,4822233,263310.0,18,thanks for the headsup re tour just booked  tickets for the palace on th june,Positive
a91594f6c8,Hi CelebXXXVidsYH and AyBygW! Thanks for following,Thanks,positive,noon,21-30,Nicaragua,6624554,120340.0,55,hi celebxxxvidsyh and aybygw thanks for following,Positive
53565c0597,I`m so freaking afraid that once again I`ve managed to stick my foot in my mouth and scare yet another person off . . .,afraid,negative,night,31-45,Niger,24206644,1266700.0,19,im so freaking afraid that once again ive managed to stick my foot in my mouth and scare yet another person off,Negative
54897eb7bf,"I can only message those who message me, if we`re fwends...so those that want replies..follow me.  hmm..that sounds funny..",funny.,positive,morning,46-60,Nigeria,206139589,910770.0,226,i can only message those who message me if were fwendsso those that want repliesfollow me  hmmthat sounds funny,Positive
97d0fd65e6,Four hour baseball game. At least the Crew spent much of it making the Cubbies look bad.,bad.,negative,noon,60-70,North Korea,25778816,120410.0,214,four hour baseball game at least the crew spent much of it making the cubbies look bad,Negative
7b775eea6c,"my wack friends are all raiding my kitchen. RENE, my love bound for badluck and DEBBIE, my psycho korean friend.  <3",my love bound for badluck an,positive,night,70-100,North Macedonia,2083374,25220.0,83,my wack friends are all raiding my kitchen rene my love bound for badluck and debbie my psycho korean friend,Positive
64e667eced, Did they already get the tax money from Helio for his winning of the pole position! Ha ha!!,Did they already get the tax money from Helio for his winning of the pole position! Ha ha!!,neutral,morning,0-20,Norway,5421241,365000.0,15,did they already get the tax money from helio for his winning of the pole position ha ha,Positive
7e1a46f894,when i fell on my **** today i ripped my blue volcom boxers,when i fell on my **** today i ripped my blue volcom boxers,neutral,noon,21-30,Oman,5106626,309500.0,16,when i fell on my  today i ripped my blue volcom boxers,Neutral
8d015c2747, http://twitpic.com/4jjdx - Soak your had in hot water (but not boiling) for about 30mins - it`ll pull them right out,Soak your had in hot water (but not boiling) for about 30mins - it`ll pull them right out,neutral,night,31-45,Pakistan,220892340,770880.0,287,soak your had in hot water but not boiling for about mins  itll pull them right out,Neutral
9fe798ecfe,is not liking the online livebox right now. Internet is dead.,Internet is dead.,negative,morning,46-60,Palau,18094,460.0,39,is not liking the online livebox right now internet is dead,Negative
21afcda908,Getting into the swing of things. I miss someone,I miss someone,negative,noon,60-70,Palestine State,5101414,6020.0,847,getting into the swing of things i miss someone,Negative
64482c0174,to save my heart I think Imma let go! I can see myself getting hurt with you!,hurt,negative,night,70-100,Panama,4314767,74340.0,58,to save my heart i think imma let go i can see myself getting hurt with you,Negative
0afb0b5fff,in edinburgh. just had a chinese yum! better take wee haggis out hes cryin at me   dunno y tho xox,in edinburgh. just had a chinese yum! better take wee haggis out hes cryin at me   dunno y tho xox,neutral,morning,0-20,Papua New Guinea,8947024,452860.0,20,in edinburgh just had a chinese yum better take wee haggis out hes cryin at me   dunno y tho xox,Positive
9bc6dac59c,likes cheerios and scones in the morning,likes cheerios and scones in the morning,positive,noon,21-30,Paraguay,7132538,397300.0,18,likes cheerios and scones in the morning,Positive
99e6f68a68, Good! I hope that it was a wonderful experience!,wonderful,positive,night,31-45,Peru,32971854,1280000.0,26,good i hope that it was a wonderful experience,Positive
3fa742a72e," haha hell ya id love to find some boys to toke with, and thats a very sexy bike","haha hell ya id love to find some boys to toke with, and thats a very sexy bike",positive,morning,46-60,Philippines,109581078,298170.0,368,haha hell ya id love to find some boys to toke with and thats a very sexy bike,Positive
a66b9ab04c,wearing spidey boxers,wearing spidey boxers,neutral,noon,60-70,Poland,37846611,306000.0,124,wearing spidey boxers,Neutral
78bfe50327,"G*morning! Rain, rain and more rain.. ! But I don`t care so much",I don`t care so much,negative,night,70-100,Portugal,10196709,91590.0,111,gmorning rain rain and more rain  but i dont care so much,Negative
93bf23a0bd,2nd to last episode of jay leno  itll never be the same!  nite twitter,2nd to last episode of jay leno  itll never be the same!  nite twitter,neutral,morning,0-20,Qatar,2881053,11610.0,248,nd to last episode of jay leno  itll never be the same  nite twitter,Neutral
895d099dd1,is ur boyfriend better than mine? hell no!,hell no!,negative,noon,21-30,Romania,19237691,230170.0,84,is ur boyfriend better than mine hell no,Negative
1db7dadcb0,****. Stephane doesn`t even feel sorry for me. Off to work then,****. Stephane doesn`t even feel sorry for me. Off to work then,negative,night,31-45,Russia,145934462,16376870.0,9,stephane doesnt even feel sorry for me off to work then,Positive
ebc72bfcb5,Has had a really good bank hoilday,good bank hoilday,positive,morning,46-60,Rwanda,12952218,24670.0,525,has had a really good bank hoilday,Positive
f429b761e2,That room will be an oven too,That room will be an oven too,neutral,noon,60-70,Saint Kitts and Nevis,53199,260.0,205,that room will be an oven too,Neutral
c2e310d8d5, thanx for the msg! glad u liked my singing!,! glad,positive,night,70-100,Saint Lucia,183627,610.0,301,thanx for the msg glad u liked my singing,Positive
793705ea90,"Dear Daniel, good news from Nintendo! They want you as a potential Lotchecktester! Hoffentlich wirds was mit der Stelle",good news fr,positive,morning,0-20,Saint Vincent and the Grenadines,110940,390.0,284,dear daniel good news from nintendo they want you as a potential lotchecktester hoffentlich wirds was mit der stelle,Positive
2e277c6d53, Love to but can`t swing the 11 am  I would more than likely do an evening tweetup in the future!,Love to,positive,noon,21-30,Samoa,198414,2830.0,70,love to but cant swing the  am  i would more than likely do an evening tweetup in the future,Positive
9a40fcdac4," lol, what`s wrong? workin right now sowwwy",sowwwy,negative,night,31-45,San Marino,33931,60.0,566,lol whats wrong workin right now sowwwy,Negative
5d76ce377a,I need help Twitter world! Orange theraflu pills...are those going to be the drowsy or non drowsy?,I need help Twitter world! Orange theraflu pills...are those going to be the drowsy or non drowsy?,neutral,morning,46-60,Sao Tome and Principe,219159,960.0,228,i need help twitter world orange theraflu pillsare those going to be the drowsy or non drowsy,Positive
8a1de68223,Best show of my life. Guess I`m going to sc this week,Best show of my life.,positive,noon,60-70,Saudi Arabia,34813871,2149690.0,16,best show of my life guess im going to sc this week,Positive
2fc781dfcc,I dont feel well  i got a dentist appointment later.,I dont feel well,negative,night,70-100,Senegal,16743927,192530.0,87,i dont feel well  i got a dentist appointment later,Negative
2a68332466,"Feeling very grateful for such a great Mum, and family",Feeling very grateful fo,positive,morning,0-20,Serbia,8737371,87460.0,100,feeling very grateful for such a great mum and family,Positive
a5965e478c,_Wesely he he   love it.,he   love it.,positive,noon,21-30,Seychelles,98347,460.0,214,wesely he he   love it,Positive
7a30455f8b,"Why are tea pitcher things so hard to find?  I haven`t seen any here, and I`ve only found this http://tiny.cc/vynk5 online.  Ugly.",Why are tea pitcher things so hard to find?,negative,night,31-45,Sierra Leone,7976983,72180.0,111,why are tea pitcher things so hard to find  i havent seen any here and ive only found this  online  ugly,Negative
70e4f12208,Just went with Kerri to her locker for the last time.,Just went with Kerri to her locker for the last time.,neutral,morning,46-60,Singapore,5850342,700.0,8358,just went with kerri to her locker for the last time,Neutral
c4ab478a7a, http://twitpic.com/41dbn - :o I See Your Dog..  Bella..?,http://twitpic.com/41dbn - :o I See Your Dog..  Bella..?,neutral,noon,60-70,Slovakia,5459642,48088.0,114,o i see your dog  bella,Neutral
c5e6044eba,"Just taking my dad in law for a Sunday stroll down Old Leigh  a beautiful morning, say Hi to Morris LOL  http://twitpic.com/4wt8k","beautiful morning, say Hi to Morris LOL",positive,night,70-100,Slovenia,2078938,20140.0,103,just taking my dad in law for a sunday stroll down old leigh  a beautiful morning say hi to morris lol,Positive
a1de83e9a1,Watched The Rescuers Down Under with Dru and ate Mickey d`s. This is how Disney sequels *should* be done,Watched The Rescuers Down Under with Dru and ate Mickey d`s. This is how Disney sequels *should* be done,positive,morning,0-20,Solomon Islands,686884,28000.0,25,watched the rescuers down under with dru and ate mickey ds this is how disney sequels should be done,Neutral
b4e0af0496,Finished dexter season2    start on season 3 next week?,Finished dexter season2    start on season 3 next week,neutral,noon,21-30,Somalia,15893222,627340.0,25,finished dexter season    start on season  next week,Neutral
9da0cbe18e," Thanks for follow. Was just adding you from your twitter page, after commenting your blog",Thanks,positive,night,31-45,South Africa,59308690,1213090.0,49,thanks for follow was just adding you from your twitter page after commenting your blog,Positive
579f45f637, Thank you! I appreciate that.,I appreciate,positive,morning,46-60,South Korea,51269185,97230.0,527,thank you i appreciate that,Positive
8.95E+284,HAPPY MOTHER`S DAY LADIES!!! Hope you all have a wonderful day.,HAPPY,positive,noon,60-70,South Sudan,11193725,610952.0,18,happy mothers day ladies hope you all have a wonderful day,Positive
11f48ef97d,an aston os my dream car but its wishful thinking,an aston os my dream car but its wishful thinking,neutral,night,70-100,Spain,46754778,498800.0,94,an aston os my dream car but its wishful thinking,Positive
f0a7954ef0,migraine and leg pain and woe ): should go to bed but it is 2 flights of stairs away. Happy mother`s day,migraine and leg pain and woe ): should go to bed but it is 2 flights of stairs away. Happy mother`s day,neutral,morning,0-20,Sri Lanka,21413249,62710.0,341,migraine and leg pain and woe  should go to bed but it is  flights of stairs away happy mothers day,Positive
20080aab9c,  YOU`RE FAKING IT! Hahaha...I kid.,E FAKING,negative,noon,21-30,Sudan,43849260,1765048.0,25,youre faking it hahahai kid,Negative
5cc346e0c9,"_Devil1 Big Brother quiz?  What?!  I`m too busy rocking out on Guitar Hero, I didn`t notice any such thing","_Devil1 Big Brother quiz?  What?!  I`m too busy rocking out on Guitar Hero, I didn`t notice any such thing",neutral,night,31-45,Suriname,586632,156000.0,4,devil big brother quiz  what  im too busy rocking out on guitar hero i didnt notice any such thing,Negative
55c5308ef4,wants to eat an entire chocolate cheesecake,wants to eat an entire chocolate cheesecake,neutral,morning,46-60,Sweden,10099265,410340.0,25,wants to eat an entire chocolate cheesecake,Neutral
4f134d3979," have fun!!!!  i dont have school for a while, wish i could go to germany... its like 1 hour away  xoxo",fun!,positive,noon,60-70,Switzerland,8654622,39500.0,219,have fun  i dont have school for a while wish i could go to germany its like  hour away  xoxo,Positive
4340fddcbb," exactly the same problem i am having with pure classical music, i cant njoy it",i cant njoy it,negative,night,70-100,Syria,17500658,183630.0,95,exactly the same problem i am having with pure classical music i cant njoy it,Negative
a15507391c,liz just left  aww it was so good to see her.,s so good,positive,morning,0-20,Tajikistan,9537645,139960.0,68,liz just left  aww it was so good to see her,Positive
08764e843c,Time for bed!  Hope your saturday was as lovely as mine was...,Time for bed!  Hope your saturday was as lovely as mine was...,positive,noon,21-30,Tanzania,59734218,885800.0,67,time for bed  hope your saturday was as lovely as mine was,Positive
c3ed2cd6ff,http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute.,Happy Mothers Day,positive,night,31-45,Thailand,69799978,510890.0,137,just printed my mom an amazon gift card  for happy mothers day talk about last minute,Positive
3e39ab6379,Is cold  Mind you I have been sat outside for 30 mins waiting for a lift. I don`t care how much of a balearic evening it might be!!!,Is cold  Mind you I have been sat outside for 30 mins waiting for a lift. I don`t care how much of a balearic evening it might be!!!,neutral,morning,46-60,Timor-Leste,1318445,14870.0,89,is cold  mind you i have been sat outside for  mins waiting for a lift i dont care how much of a balearic evening it might be,Negative
7a1aeef1e7,I want it to rain today! Like full thunderstorm style! But it probably won`t,I want it to rain today!,positive,noon,60-70,Togo,8278724,54390.0,152,i want it to rain today like full thunderstorm style but it probably wont,Positive
d0d40368ce,  how great is that!  Nice to meet you!,!  Nic,positive,night,70-100,Tonga,105695,720.0,147,how great is that  nice to meet you,Positive
1f5ace0cf7,What about APE and server-side javascript with #mootools ? http://tinyurl.com/odqwgh  (via ),What about APE and server-side javascript with #mootools ? http://tinyurl.com/odqwgh  (via ),neutral,morning,0-20,Trinidad and Tobago,1399488,5130.0,273,what about ape and serverside javascript with mootools    via,Neutral
ab0b88c596, LOL #yourock,#yourock,positive,noon,21-30,Tunisia,11818619,155360.0,76,lol yourock,Positive
97f08b57e1,"cold,so cold ****!","cold,so cold ****!",negative,night,31-45,Turkey,84339067,770000.0,110,coldso cold,Neutral
f853983c1b,"Barack Obama: 3 from 3 from the line! http://tinyurl.com/dgtcj2 Of course, the video was not edited","Barack Obama: 3 from 3 from the line! http://tinyurl.com/dgtcj2 Of course, the video was not edited",neutral,morning,46-60,Turkmenistan,6031200,469930.0,13,barack obama  from  from the line  of course the video was not edited,Neutral
af562091d9,watching 'Say Anything' - great `80s movies and the starting point of my love for John Cusack!,great,positive,noon,60-70,Tuvalu,11792,30.0,393,watching say anything  great s movies and the starting point of my love for john cusack,Positive
64732adfbd,"lady is clean now, im going to calexico in a moment, i have so much things to do today, and i wanna go and watch the hanna montana movie","lady is clean now, im going to calexico in a moment, i have so much things to do today, and i wanna go and watch the hanna montana movie",neutral,night,70-100,Uganda,45741007,199810.0,229,lady is clean now im going to calexico in a moment i have so much things to do today and i wanna go and watch the hanna montana movie,Positive
670bf744cd,What a bad day,What a bad day,negative,morning,0-20,Ukraine,43733762,579320.0,75,what a bad day,Negative
23d55ba5a8, Were getting old Donny. I got one starting high school next yr and one going into the 7th. Where have the years gone?!,Were getting old Donny. I got one starting high school next yr and one going into the 7th. Where have the years gone?!,neutral,noon,21-30,United Arab Emirates,9890402,83600.0,118,were getting old donny i got one starting high school next yr and one going into the th where have the years gone,Neutral
ca833aab14,bored...disgusting weather..bored..sooo bored for my last weekend here,bored...disgusting weather..bored..sooo bored for my last weekend here,negative,night,31-45,United Kingdom,67886011,241930.0,281,boreddisgusting weatherboredsooo bored for my last weekend here,Negative
30d0c9c271, yeah hun it was a good night  my ankile is even more **** now tho,yeah hun it was a good night  my ankile is even more **** now tho,neutral,morning,46-60,United States of America,331002651,9147420.0,36,yeah hun it was a good night  my ankile is even more  now tho,Positive
1e8a00169a,"gotta buy the second season of  ghost whisperer now, but noo moneyy",but noo moneyy,negative,noon,60-70,Uruguay,3473730,175020.0,20,gotta buy the second season of  ghost whisperer now but noo moneyy,Negative
02e959833e, Aw Yay,Yay,positive,night,70-100,Uzbekistan,33469203,425400.0,79,aw yay,Positive
5cd126552e," Oh, that`s bad. I made that mistake once before but still managed to pass though. So maybe it isn`t as bad as he thinks?",bad.,negative,morning,0-20,Vanuatu,307145,12200.0,25,oh thats bad i made that mistake once before but still managed to pass though so maybe it isnt as bad as he thinks,Negative
823ed894aa," for cervical cancer, I have to get 2 more","for cervical cancer, I have to get 2 more",neutral,noon,21-30,Venezuela,28435940,882050.0,32,for cervical cancer i have to get  more,Negative
81d6211f4d,Think Big! 'The size of your thinking determines the size of your results' Bob Proctor`s great advice      http://www.wealthwithsoul.com,Bob Proctor`s great advice,positive,night,31-45,Vietnam,97338579,310070.0,314,think big the size of your thinking determines the size of your results bob proctors great advice,Positive
15e053aeb4,"Awake again at 6am on a Saturday, isn`t this sleep in day. Oh well have some work to keep busy. If only it was work keeping me awake.","Awake again at 6am on a Saturday, isn`t this sleep in day. Oh well have some work to keep busy. If only it was work keeping me awake.",neutral,morning,46-60,Yemen,29825964,527970.0,56,awake again at am on a saturday isnt this sleep in day oh well have some work to keep busy if only it was work keeping me awake,Positive
7c164a5bb3, IÃ¯Â¿Â½m good. Wanna get out of the office....,IÃ¯Â¿Â½m good.,positive,noon,60-70,Zambia,18383955,743390.0,25,im good wanna get out of the office,Positive
2b844ea2f4,i really wanted to go to surfers today,i really wanted to go to surfers today,neutral,night,70-100,Zimbabwe,14862924,386850.0,38,i really wanted to go to surfers today,Neutral
0d5126975a,Just sat down to play a quick hand of poker and won $5k on my first hand with a flush. I`m done for today,won,positive,morning,0-20,Afghanistan,38928346,652860.0,60,just sat down to play a quick hand of poker and won k on my first hand with a flush im done for today,Positive
6d14b3f8f5,HAPPY MOTHER`S DAYYYY!!!,HAPPY MOTHER`S DAYYYY!!!,positive,noon,21-30,Albania,2877797,27400.0,105,happy mothers dayyyy,Positive
6af2e23e1c,sat in the pub. Pretty quiet so far. Prob leave in a bit. Work at 6.30,Pretty quiet so far. Pr,negative,night,31-45,Algeria,43851044,2381740.0,18,sat in the pub pretty quiet so far prob leave in a bit work at,Positive
77586c7223,oh no noisy family who live next door are back from holiday  there goes my peace and quiet,oh no noisy family who live next door are back from holiday  there goes my peace and quiet,neutral,morning,46-60,Andorra,77265,470.0,164,oh no noisy family who live next door are back from holiday  there goes my peace and quiet,Positive
6ab361c12d,Its finally nice out... An hour before we leave,nice,positive,noon,60-70,Angola,32866272,1246700.0,26,its finally nice out an hour before we leave,Positive
013b686a0a,i`m searching followers,i`m searching followers,neutral,night,70-100,Antigua and Barbuda,97929,440.0,223,im searching followers,Neutral
00a2817169,Oh man....my fiance just got off work and I start mine in 1 hour....so not fair.....,so not fair....,negative,morning,0-20,Argentina,45195774,2736690.0,17,oh manmy fiance just got off work and i start mine in  hourso not fair,Negative
57721b67b0,"At work surprisingly happy all things considered, ahhhh loveliness",loveliness,positive,noon,21-30,Armenia,2963243,28470.0,104,at work surprisingly happy all things considered ahhhh loveliness,Positive
751762b290, Doing okay. How are you doing?,Doing okay.,neutral,night,31-45,Australia,25499884,7682300.0,3,doing okay how are you doing,Positive
f2234c86f9, Do you have a facebook page? If not I`ll email you pictures of my bangs. If you don`t like them I`ll blame the kitties.,If you don`t like them I`ll blame the kitties.,negative,morning,46-60,Austria,9006398,82400.0,109,do you have a facebook page if not ill email you pictures of my bangs if you dont like them ill blame the kitties,Neutral
cf214e5022, hey Momma Cherri`s site is still active: http://www.mommacherri.co.uk/ I`d love to go too one day,love,positive,noon,60-70,Azerbaijan,10139177,82658.0,123,hey momma cherris site is still active  id love to go too one day,Positive
1.98E+08,HAPPY MOTHERS DAY TO ALL THE MOTHERS IN THE WORLD ESPECIALLY THE TWEETER MOMS,HAPPY,positive,night,70-100,Bahamas,393244,10010.0,39,happy mothers day to all the mothers in the world especially the tweeter moms,Positive
43921317de, Musashi`s? Has a great rep. Or did you go to Kitaro,Has a great rep.,positive,morning,0-20,Bahrain,1701575,760.0,2239,musashis has a great rep or did you go to kitaro,Positive
d4c9c83307,. I`m sitting here with this girl that urk my nerves damm yo,. I`m sitting here with this girl that urk my nerves damm yo,neutral,noon,21-30,Bangladesh,164689383,130170.0,1265,im sitting here with this girl that urk my nerves damm yo,Negative
d4d8e06110,Ugh! I can`t access through my mobile web!,Ugh! I can`t ac,negative,night,31-45,Barbados,287375,430.0,668,ugh i cant access through my mobile web,Negative
d6567a3425, Aww that sucks,Aww that sucks,negative,morning,46-60,Belarus,9449323,202910.0,47,aww that sucks,Negative
de03252d74,Looking forward for orange juice and fried eggs and cinnamon rolls tomorrow morning!!,Looking forward fo,positive,noon,60-70,Belgium,11589623,30280.0,383,looking forward for orange juice and fried eggs and cinnamon rolls tomorrow morning,Neutral
ba5468c0c3,Im on my way to brookings,Im on my way to brookings,neutral,night,70-100,Belize,397628,22810.0,17,im on my way to brookings,Neutral
c2ba023e06,Excited for today! But still so much to do,Excited,positive,morning,0-20,Benin,12123200,112760.0,108,excited for today but still so much to do,Positive
8c4a57dd60,"Special mention for the new Mean Girl ... welcome her! & if you`re not already, FOLLOW HER!! Night","Special mention for the new Mean Girl ... welcome her! & if you`re not already, FOLLOW HER!! Night",neutral,noon,21-30,Bhutan,771608,38100.0,20,special mention for the new mean girl  welcome her  if youre not already follow her night,Positive
49ed23c40c,At work I don`t like today its nasty outside  can`t wait to get home today and clean my house!,its nasty outside  can`t wait,negative,night,31-45,Bolivia,11673021,1083300.0,11,at work i dont like today its nasty outside  cant wait to get home today and clean my house,Negative
3a1b934feb,awake.  school. ew. but i put on some nice lotion.,on some nice lotion.,positive,morning,46-60,Bosnia and Herzegovina,3280819,51000.0,64,awake  school ew but i put on some nice lotion,Positive
e295122fe0,What a beautiful day! Going to edit Lisa Maxwell interview from her last day at The Bill now. Shame I can`t see my laptop screen outside,What a beautiful day! Going to edit Lisa Maxwell interview from her last day at The Bill now. Shame I can`t see my laptop screen outside,neutral,noon,60-70,Botswana,2351627,566730.0,4,what a beautiful day going to edit lisa maxwell interview from her last day at the bill now shame i cant see my laptop screen outside,Positive
60648d6ba4,afaik A LITTLE SAD THAT CROCCOS IS NO LONGER AVAILABLE FOR SALSA WED NIGHTS. BUMMER!!!!IENJOYED GOING THERE WED NIGHTS.,BUMMER!!,negative,night,70-100,Brazil,212559417,8358140.0,25,afaik a little sad that croccos is no longer available for salsa wed nights bummerienjoyed going there wed nights,Negative
60684c8cf0,About to take a shower. Then see how annas doing,About to take a shower. Then see how annas doing,neutral,morning,0-20,Brunei,437479,5270.0,83,about to take a shower then see how annas doing,Neutral
c6a48bcc9c,"@_laertesgirl Ohh of course. She did stop once though, end of Dream. John Woodvine & Zoe Thorne, only ones not signed my programme","@_laertesgirl Ohh of course. She did stop once though, end of Dream. John Woodvine & Zoe Thorne, only ones not signed my programme",neutral,noon,21-30,Bulgaria,6948445,108560.0,64,laertesgirl ohh of course she did stop once though end of dream john woodvine  zoe thorne only ones not signed my programme,Negative
28062f7baa,Grass fed beef burgers with sauteed mushrooms and cheddar on wheat buns along with a salad. Yum. Poor Kim still isn`t feeling well,Poor,negative,night,31-45,Burkina Faso,20903273,273600.0,76,grass fed beef burgers with sauteed mushrooms and cheddar on wheat buns along with a salad yum poor kim still isnt feeling well,Negative
49c587ce4c," - No work, but gotta be here till 9pm  Enna kodumai sir idhu...","- No work, but gotta be here till 9pm  Enna kodumai sir idhu...",negative,morning,46-60,Burundi,11890784,25680.0,463,no work but gotta be here till pm  enna kodumai sir idhu,Negative
41c7b541e2,EMO moment!!  Just said good bye to my best friends EVER! But we`ll meet again for sure!,good bye to my best friends,positive,noon,60-70,Côte d'Ivoire,26378274,318000.0,83,emo moment  just said good bye to my best friends ever but well meet again for sure,Positive
37e710afb0,pythonkings.nl    equals ---->       almost better than the sims....,->       almost better than th,positive,night,70-100,Cabo Verde,555987,4030.0,138,pythonkingsnl    equals        almost better than the sims,Positive
efde20d54b, - I enjoyed seeing EVERYONE that presented on Saturday at the Clark Howard event - Especially the 3 pre-clark speakers,enjoyed,positive,morning,0-20,Cambodia,16718965,176520.0,95,i enjoyed seeing everyone that presented on saturday at the clark howard event  especially the  preclark speakers,Positive
